"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2562","TC1000011368.hg.1","ANKRD22","118932","ankyrin repeat domain 22",1.00362334055729,7.14961470967473,2.01945823063799,0.0594412560007687,0.222580353917187,-4.89342591203536
"2563","TC1000011370.hg.1","ACTA2","59","actin alpha 2, smooth muscle",0.352518407370876,5.64893171853004,1.13270155294616,0.273015020753085,0.576918602248307,-6.15629202924577
"2564","TC1000011376.hg.1","CH25H","9023","cholesterol 25-hydroxylase",0.00651929659517503,4.57919022450444,0.00921037037210584,0.992758183982795,0.999598054610744,-6.80283225693944
"2565","TC1000011382.hg.1","PANK1","53354","pantothenate kinase 1",-0.195495479465534,3.58622879645322,-0.770314498693913,0.451653816537077,0.745832612548927,-6.49792332845305
"2566","TC1000011398.hg.1","HTR7","3363","5-hydroxytryptamine receptor 7",0.487957209741124,5.34093940655537,1.71297414187617,0.104837629661529,0.322663056871894,-5.38849532109358
"2567","TC1000011400.hg.1","ANKRD1","27063","ankyrin repeat domain 1",0.445259432218662,4.34368319826001,1.78023306660903,0.0928613826407721,0.297670535911458,-5.28450816326725
"2568","TC1000011420.hg.1","CPEB3","22849","cytoplasmic polyadenylation element binding protein 3",-0.00414705939800353,5.51131814409837,-0.0157959940633505,0.987580482162173,0.999105047282686,-6.80274614175347
"2569","TC1000011445.hg.1","MYOF","26509","myoferlin",0.246865268243436,8.79712873803344,1.08772260296223,0.291852648384075,0.599888859532962,-6.20495334985653
"2570","TC1000011450.hg.1","RBP4","5950","retinol binding protein 4",0.0784866467548309,6.49380650666347,0.187340084042494,0.853604886355619,0.955278529499692,-6.78454308703879
"2571","TC1000011469.hg.1","NOC3L","64318","NOC3 like DNA replication regulator",0.199305741619396,6.59685512906251,0.66971814282166,0.512004510366485,0.786354458947286,-6.57140257525388
"2572","TC1000011499.hg.1","ALDH18A1","5832","aldehyde dehydrogenase 18 family member A1",-0.491463347091371,6.12243609207585,-2.22389690414907,0.0399508620997056,0.176240374519844,-4.53579572226154
"2573","TC1000011501.hg.1","TCTN3","26123","tectonic family member 3",-0.185750182084926,6.64653043390178,-0.761053808323625,0.457020573151552,0.748557034949783,-6.50508969212294
"2574","TC1000011515.hg.1","BLNK","29760","B cell linker",-0.00550561220739354,6.50518114097832,-0.01955350039542,0.984626522706331,0.998022749352227,-6.80267668549721
"2575","TC1000011555.hg.1","MORN4","118812","MORN repeat containing 4",0.094881023356562,4.13448917611096,0.358423224629943,0.724425231660234,0.903483487627949,-6.73595315731337
"2576","TC1000011556.hg.1","AVPI1","60370","arginine vasopressin induced 1",-0.433740344335572,5.18546216312757,-1.77184301073336,0.0942870598613691,0.300589970144677,-5.29763034354189
"2577","TC1000011563.hg.1","SFRP5","6425","secreted frizzled related protein 5",0.573585210981138,3.91021675319935,2.11087973211652,0.049848471028112,0.19973885623029,-4.7359608630697
"2578","TC1000011588.hg.1","SLC25A28","81894","solute carrier family 25 member 28",0.888810345763306,6.64227370410602,3.70101145901992,0.00176597160904564,0.0227172052843432,-1.5682529820658
"2579","TC1000011592.hg.1","COX15","1355","cytochrome c oxidase assembly homolog COX15",-0.0380033748899642,6.02372267160696,-0.19183521328921,0.850137001373748,0.954267992305277,-6.78365369509109
"2580","TC1000011606.hg.1","BLOC1S2","282991","biogenesis of lysosomal organelles complex 1 subunit 2",-0.677334291306773,9.04260804813186,-4.41542562571944,0.000375854034115958,0.00821205606615622,-0.045614533795848
"2581","TC1000011669.hg.1","LDB1","8861","LIM domain binding 1",-0.483059301868426,8.40424914588619,-2.88288368471975,0.0103063214637673,0.0734444323387229,-3.27232791358939
"2582","TC1000011673.hg.1","PITX3","5309","paired like homeodomain 3",-0.00898688576728457,3.79717013635443,-0.0314862007108865,0.975247378982841,0.99588753515179,-6.80235821754299
"2583","TC1000011679.hg.1","CUEDC2","79004","CUE domain containing 2",0.02606387177633,6.80948488137591,0.078054938793932,0.938692913779247,0.981938928777207,-6.79969125431706
"2584","TC1000011690.hg.1","ARL3","403","ADP ribosylation factor like GTPase 3",-0.0369187816352197,5.95788889149904,-0.184434966753471,0.855847761527494,0.955940880490801,-6.78510671262274
"2585","TC1000011718.hg.1","CALHM2","51063","calcium homeostasis modulator family member 2",-0.962881067388482,7.60533134270226,-3.67246760093484,0.00187904866879443,0.0233344596081924,-1.62891230572348
"2586","TC1000011885.hg.1","DCLRE1A","9937","DNA cross-link repair 1A",-0.156633605509182,5.26547328073883,-0.647541387788871,0.52590393317378,0.794516313914204,-6.58629481746982
"2587","TC1000011904.hg.1","ABLIM1","3983","actin binding LIM protein 1",0.941881848411877,5.06614795808033,1.93509061685465,0.069742243741103,0.248517651494289,-5.03495151158356
"2588","TC1000012050.hg.1","FGFR2","2263","fibroblast growth factor receptor 2",0.512107453408489,4.33224458092932,2.03953205956392,0.0572019531909389,0.216748968662812,-4.85920752896617
"2589","TC1000012056.hg.1","ATE1","11101","arginyltransferase 1",-0.280682439034153,5.99741833756517,-1.37907045199911,0.18569337406886,0.457760355873848,-5.86063933966161
"2590","TC1000012108.hg.1","CPXM2","119587","carboxypeptidase X, M14 family member 2",-0.0739259604439608,2.58201652307992,-0.307374553347349,0.762280366920039,0.9183604746266,-6.7536094502109
"2591","TC1000012162.hg.1","UROS","7390","uroporphyrinogen III synthase",-0.0971720741863029,7.56676208524239,-0.542525585967717,0.59447639008571,0.837983761070301,-6.65029205088826
"2592","TC1000012235.hg.1","MKI67","4288","marker of proliferation Ki-67",-0.54287103314293,6.57759482868191,-1.4943165896016,0.153366486178231,0.41398226339019,-5.70642102564377
"2593","TC1000012329.hg.1","BNIP3","664","BCL2 interacting protein 3",0.0447241301858856,7.03553518070429,0.152144215818269,0.880858736151309,0.96376422112578,-6.79078040651972
"2594","TC1000012389.hg.1","ADAM8","101","ADAM metallopeptidase domain 8",-0.0802080694427092,5.40989750977309,-0.314836988986573,0.756705044076543,0.916478769877719,-6.7511952839494
"2595","TC1000012399.hg.1","ECHS1","1892","enoyl-CoA hydratase, short chain 1",-0.10060155831261,7.8660547704969,-0.679676218768951,0.505831766236958,0.782713997660591,-6.56456079477332
"2596","TC1000012427.hg.1","AKR1C1","1645","aldo-keto reductase family 1 member C1",0.334940391181938,8.96857156633139,0.319467882487678,0.75325212393797,0.916478769877719,-6.74966837122848
"2597","TC1000012428.hg.1","AKR1C3","8644","aldo-keto reductase family 1 member C3",-0.0779015037720443,5.30345956707085,-0.13567810584979,0.893664479752264,0.966936199535736,-6.79325564378212
"2598","TC1000012475.hg.1","FFAR4","338557","free fatty acid receptor 4",-0.316693954637835,4.62921993781995,-0.864172106281887,0.399485997989988,0.706014070771602,-6.42077164778711
"2599","TC1000012477.hg.1","HELLS","3070","helicase, lymphoid specific",0.082744882385084,4.43966368657205,0.342585436026309,0.736096739701659,0.908711552839333,-6.74171680714161
"2600","TC1000012491.hg.1","ENTPD7","57089","ectonucleoside triphosphate diphosphohydrolase 7",0.284230541325055,7.7315323714835,1.37316139179086,0.187489306330924,0.459841150412208,-5.86828341195278
"2601","TC1000012496.hg.1","AS3MT","57412","arsenite methyltransferase",-0.0587495428563498,3.52732711160399,-0.196797039981655,0.846312739581567,0.951238583491727,-6.78264758689255
"2602","TC1000012497.hg.1","BORCS7-ASMT","100528007","BORCS7-ASMT readthrough (NMD candidate)",-0.1659285040224,3.43416637401599,-0.630093399246199,0.536985791144412,0.80287869095575,-6.5976760883339
"2603","TC1000012498.hg.1","GSTO2","119391","glutathione S-transferase omega 2",0.459570724700627,4.49337344208866,1.45368774939237,0.164189243815838,0.426781468773829,-5.76188896270589
"2604","TC1000012505.hg.1","LHPP","64077","phospholysine phosphohistidine inorganic pyrophosphate phosphatase",0.0616565041801787,5.97265784010134,0.212666686819108,0.834108354168662,0.947937882903029,-6.77925806367338
"2605","TC1000012516.hg.1","AKR1C2","1646","aldo-keto reductase family 1 member C2",0.539854652163664,6.14233648651385,1.01229363196747,0.325546130660069,0.633933227786618,-6.28268873706418
"2606","TC1000012519.hg.1","IL15RA","3601","interleukin 15 receptor subunit alpha",1.52984885775907,8.29909695689376,5.00320395337098,0.000107860584739896,0.00316209005389365,1.19260614676849
"2607","TC1000012525.hg.1","ACBD7","414149","acyl-CoA binding domain containing 7",-0.228631488645298,3.10150875921303,-1.03493969112321,0.315151383909505,0.622103564704475,-6.25986563878623
"2608","TC1000012528.hg.1","NSUN6","221078","NOP2/Sun RNA methyltransferase 6",-0.265795892651607,5.02457573386362,-0.69450314717098,0.496720551936656,0.776933715552701,-6.55419684989428
"2609","TC1000012536.hg.1","MPP7","143098","membrane palmitoylated protein 7",-0.181142899526423,5.52694083524972,-0.673422519541969,0.509703273075914,0.785671538079407,-6.56886862725323
"2610","TC1000012538.hg.1","MTPAP","55149","mitochondrial poly(A) polymerase",-0.570185948248593,7.93362072976439,-2.45860252331178,0.0249345402009814,0.130504847695984,-4.10275797600801
"2611","TC1000012542.hg.1","ZNF438","220929","zinc finger protein 438",0.0288810559692845,8.69220397914524,0.10955335355354,0.914042481453682,0.974097680730818,-6.79660277864271
"2612","TC1000012549.hg.1","PARG","8505","poly(ADP-ribose) glycohydrolase",-0.110463131141735,5.88660850824772,-0.526822587226608,0.605102728343851,0.845355556135592,-6.65892638125345
"2613","TC1000012551.hg.1","ANXA8","653145","annexin A8",0.0976077216902675,4.997298957663,0.201007739776429,0.843070487341634,0.950609176574111,-6.78177372621397
"2614","TC1000012564.hg.1","DNAJC9","23234","DnaJ heat shock protein family (Hsp40) member C9",-0.443457189771507,6.26762752200704,-2.28039461144873,0.0357143409034027,0.163953247834055,-4.43359851936242
"2615","TC1000012577.hg.1","LIPA","3988","lipase A, lysosomal acid type",0.00282547206915851,11.485281250708,0.0118557321316436,0.990678313335433,0.999525582088809,-6.80280311604049
"2616","TC1000012589.hg.1","MRPL43","84545","mitochondrial ribosomal protein L43",-0.264341693109419,7.51646018119955,-1.26546957941368,0.222720907938573,0.509711109291579,-6.00292960066781
"2617","TC1000012604.hg.1","EEF1AKMT2","399818","EEF1A lysine methyltransferase 2",-0.491270932723014,5.88449986724319,-2.59128238845836,0.0189867825242304,0.107514396885373,-3.84891102813656
"2618","TC1000012611.hg.1","STK32C","282974","serine/threonine kinase 32C",-0.539559537722957,5.24901497904282,-2.3730946204471,0.0296566334370334,0.146416135045563,-4.26304361286812
"2619","TC1100006462.hg.1","PTDSS2","81490","phosphatidylserine synthase 2",-0.238300370975923,6.60627765718573,-1.21272620006653,0.241767684138469,0.534033339498992,-6.06556399713297
"2620","TC1100006475.hg.1","RASSF7","8045","Ras association domain family member 7",-0.0217153530762531,4.67064688016008,-0.0681884808425539,0.946428752001976,0.98541488282936,-6.80044553983466
"2621","TC1100006493.hg.1","CRACR2B","283229","calcium release activated channel regulator 2B",0.319409521307199,5.40241460697932,1.20193780838772,0.245813469548224,0.539116109689887,-6.07810060791517
"2622","TC1100006494.hg.1","CD151","977","CD151 molecule (Raph blood group)",-0.272136906845628,8.64498469499234,-0.575611428624592,0.572396065567289,0.827173629030226,-6.63129951597134
"2623","TC1100006495.hg.1","TSPAN4","7106","tetraspanin 4",-0.0963066297577377,8.11210210137727,-0.284420033983909,0.77951334401251,0.925573891792462,-6.76067622720885
"2624","TC1100006500.hg.1","AP2A2","161","adaptor related protein complex 2 subunit alpha 2",-0.128170786336979,9.18003499927935,-0.477817714587156,0.638847323253938,0.862220513202867,-6.68429021328179
"2625","TC1100006576.hg.1","CD81","975","CD81 molecule",-0.196623707409303,10.0341755139665,-0.936998385326059,0.361840888694322,0.671762323219278,-6.35533513914862
"2626","TC1100006598.hg.1","SLC22A18","5002","solute carrier family 22 member 18",-0.0501252518066284,5.75136297052899,-0.163344038052984,0.872167737371103,0.961647455249452,-6.78893543698429
"2627","TC1100006634.hg.1","PGAP2","27315","post-GPI attachment to proteins 2",-0.209399700626062,5.32595592112449,-0.949162010848103,0.355796712773268,0.664536440953942,-6.34393988443101
"2628","TC1100006644.hg.1","RRM1","6240","ribonucleotide reductase catalytic subunit M1",-0.324684014159528,7.33876893396385,-1.3727020887897,0.187629484947986,0.459841150412208,-5.86887647810291
"2629","TC1100006656.hg.1","OR52K2","119774","olfactory receptor family 52 subfamily K member 2",0.260122010094687,4.54832462910882,1.24317390373047,0.230624980290275,0.518822199467971,-6.0296771082058
"2630","TC1100006658.hg.1","OR52K1","390036","olfactory receptor family 52 subfamily K member 1",0.123601951257093,3.06646262531749,0.419151302818097,0.680337873409049,0.881414105456455,-6.71148136456358
"2631","TC1100006661.hg.1","OR52I1","390037","olfactory receptor family 52 subfamily I member 1",0.479239386784486,3.45677153071642,2.43896545006741,0.0259518533353422,0.134612524803253,-4.13980808401081
"2632","TC1100006692.hg.1","OR51M1","390059","olfactory receptor family 51 subfamily M member 1",0.216648166307013,2.84997187346841,0.85560099047123,0.404080313503439,0.710151564925207,-6.42815550564644
"2633","TC1100006707.hg.1","OR52N2","390077","olfactory receptor family 52 subfamily N member 2",-0.179223887054002,3.20091260039525,-0.598138384536649,0.557608844841313,0.817313004417783,-6.61775007360353
"2634","TC1100006726.hg.1","SMPD1","6609","sphingomyelin phosphodiesterase 1",-0.290990847681104,6.42796533981971,-1.08883936952855,0.291373668894889,0.599574782017382,-6.20376581975346
"2635","TC1100006749.hg.1","ZNF215","7762","zinc finger protein 215",-0.315031966851874,3.84079132626121,-1.03515603986373,0.315053236050106,0.622103564704475,-6.2596454522314
"2636","TC1100006796.hg.1","AKIP1","56672","A-kinase interacting protein 1",0.0569763501919764,5.94030385798742,0.249250050940463,0.806144729761254,0.935386369803139,-6.77044955075102
"2637","TC1100006812.hg.1","ZNF143","7702","zinc finger protein 143",-0.376456467367374,8.72040653448966,-1.88133476482193,0.0771118718954865,0.265760558496944,-5.12312514337191
"2638","TC1100006815.hg.1","WEE1","7465","WEE1 G2 checkpoint kinase",-0.488323360859338,5.50965155726156,-1.54066762733553,0.141748271789251,0.391490024807287,-5.64171806178238
"2639","TC1100006831.hg.1","ADM","133","adrenomedullin",0.300415574908815,10.3927753257595,1.90754264328686,0.0734365278877786,0.25742497913301,-5.0803369191857
"2640","TC1100006899.hg.1","ARNTL","406","aryl hydrocarbon receptor nuclear translocator like",-0.0888234180520477,6.85789329549643,-0.40589274310834,0.689869008603272,0.884876711659766,-6.71714433362699
"2641","TC1100006966.hg.1","NCR3LG1","374383","natural killer cell cytotoxicity receptor 3 ligand 1",0.111693869123663,7.70289480115128,0.709311086715215,0.487716900083599,0.773697962277921,-6.5436355178443
"2642","TC1100006988.hg.1","MRGPRX4","117196","MAS related GPR family member X4",-0.0473290027592523,3.45806485798213,-0.171449720864622,0.865888181718849,0.959749714697705,-6.78751872539573
"2643","TC1100007017.hg.1","TMEM86A","144110","transmembrane protein 86A",-0.520287934828177,6.43212369785862,-1.6357144197688,0.120221121581547,0.3504494872031,-5.50444655510399
"2644","TC1100007055.hg.1","SLC6A5","9152","solute carrier family 6 member 5",-0.207081557413145,3.59056417223623,-0.877433736104533,0.392445235430107,0.701095350662418,-6.40921440408671
"2645","TC1100007139.hg.1","METTL15","196074","methyltransferase like 15",-0.311384390877844,5.47007453997968,-1.39561995582486,0.180737212734894,0.451307153308909,-5.83909171474268
"2646","TC1100007216.hg.1","PRRG4","79056","proline rich and Gla domain 4",1.48816752798384,6.45732290176919,5.93894020001087,1.59697402359385e-05,0.000880617104438897,3.09410326350472
"2647","TC1100007220.hg.1","DEPDC7","91614","DEP domain containing 7",-0.340492031989933,4.34784282364343,-0.893782748739184,0.383878901111698,0.694981633290189,-6.39474573627304
"2648","TC1100007262.hg.1","EHF","26298","ETS homologous factor",1.3544849749702,4.47750847747617,2.85033532278908,0.0110414183095146,0.0776082695139175,-3.33779570423673
"2649","TC1100007285.hg.1","FJX1","24147","four-jointed box kinase 1",0.912782803380143,6.17754759118513,3.62477547591799,0.0020843363295508,0.0252079526853245,-1.73015919336597
"2650","TC1100007301.hg.1","PRR5L","79899","proline rich 5 like",-1.04068312200553,4.84257548326401,-3.4689083298752,0.00292417355604455,0.0311083982401454,-2.05991517370766
